u,v,weight,sign,SIP,SIN,SDP,SDN,Uncommon,SIPV,SINV,SDPV,SDNV,UncommonV
489,165,0.1,P,2,0,10,0,1,11,4,87,0,0
489,177,0.1,P,2,0,10,0,1,307,71,1625,113,24
372,5,1.0,P,4,0,17,0,2,132,106,1188,72,23
372,11,0.1,P,4,0,17,0,2,295,114,2395,90,18
372,20,0.5,P,4,0,17,0,2,40,13,467,21,4
372,36,0.1,P,4,0,17,0,2,59,18,727,7,5
372,115,0.1,P,4,0,17,0,2,2,0,167,0,9
372,144,0.4,P,4,0,17,0,2,0,0,27,0,8
372,892,0.4,P,4,0,17,0,2,1,0,2,0,3
372,462,0.1,P,4,0,17,0,2,0,0,16,0,3
372,1376,0.1,P,4,0,17,0,2,0,0,9,0,1
372,3257,0.1,P,4,0,17,0,2,0,0,0,0,1
372,2371,0.1,P,4,0,17,0,2,0,0,1,0,2
366,4,0.2,P,0,0,8,0,5,47,20,1163,11,42
366,45,0.1,P,0,0,8,0,5,11,4,242,14,13
366,155,0.2,P,0,0,8,0,5,6,0,107,4,5
366,182,0.2,P,0,0,8,0,5,0,0,39,0,10
366,613,0.2,P,0,0,8,0,5,9,0,27,0,4
366,1693,0.1,P,0,0,8,0,5,0,0,0,0,3
366,1638,0.1,P,0,0,8,0,5,0,0,3,0,11
366,403,0.1,P,0,0,8,0,5,0,0,17,0,12
366,655,0.1,P,0,0,8,0,5,0,0,11,0,2
176,9,1.0,P,21,5,68,5,4,86,39,1213,51,11
176,14,0.5,P,21,5,68,5,4,31,17,480,2,22
176,17,0.2,P,21,5,68,5,4,40,1,1051,0,13
176,20,0.5,P,21,5,68,5,4,40,13,467,21,4
176,60,0.5,P,21,5,68,5,4,5,0,72,1,4
176,63,0.5,P,21,5,68,5,4,33,20,127,12,7
176,80,0.2,P,21,5,68,5,4,7,0,30,12,6
176,99,0.7,P,21,5,68,5,4,2,0,101,0,6
176,134,0.2,P,21,5,68,5,4,2,1,7,3,4
176,1299,0.5,P,21,5,68,5,4,0,0,0,0,2
176,737,0.5,P,21,5,68,5,4,0,0,1,0,1
176,267,0.4,P,21,5,68,5,4,3,0,41,0,1
176,209,0.4,P,21,5,68,5,4,1,0,29,0,2
176,740,0.4,P,21,5,68,5,4,2,0,3,1,2
176,1333,0.3,P,21,5,68,5,4,0,0,1,0,2
176,390,0.2,P,21,5,68,5,4,0,0,7,0,3
176,518,0.2,P,21,5,68,5,4,2,0,12,0,2
176,2634,0.1,P,21,5,68,5,4,0,0,0,0,2
176,2231,0.1,P,21,5,68,5,4,0,0,0,0,3
176,2191,0.1,P,21,5,68,5,4,0,0,1,0,0
176,1771,0.1,P,21,5,68,5,4,0,0,1,0,0
176,2857,0.1,P,21,5,68,5,4,0,0,0,0,3
176,7603,-0.1,N,21,5,68,5,4,140,1,508,0,5
1301,22,0.1,P,0,0,1,0,0,105,28,1343,58,18
211,2,0.2,P,27,1,225,3,2,162,76,2096,63,18
211,9,0.5,P,27,1,225,3,2,86,39,1213,51,11
211,11,0.6,P,27,1,225,3,2,295,114,2395,90,18
211,14,0.3,P,27,1,225,3,2,31,17,480,2,22
211,15,0.1,P,27,1,225,3,2,227,250,943,202,29
211,17,0.1,P,27,1,225,3,2,40,1,1051,0,13
211,20,0.4,P,27,1,225,3,2,40,13,467,21,4
211,21,0.2,P,27,1,225,3,2,35,0,775,0,9
211,24,0.1,P,27,1,225,3,2,128,73,1125,54,3
211,26,0.1,P,27,1,225,3,2,196,134,1233,83,6
211,47,0.3,P,27,1,225,3,2,19,13,508,27,0
211,51,0.1,P,27,1,225,3,2,43,7,677,8,8
211,67,0.1,P,27,1,225,3,2,11,0,388,0,4
211,70,0.1,P,27,1,225,3,2,59,37,455,31,0
211,97,0.1,P,27,1,225,3,2,7,0,232,0,7
211,98,0.2,P,27,1,225,3,2,4,0,303,0,3
211,156,0.1,P,27,1,225,3,2,14,0,246,6,9
211,7603,0.3,P,27,1,225,3,2,140,1,508,0,5
211,389,0.2,P,27,1,225,3,2,0,0,39,0,6
211,1489,0.2,P,27,1,225,3,2,0,0,5,0,0
211,272,0.2,P,27,1,225,3,2,36,13,212,27,5
211,687,0.1,P,27,1,225,3,2,5,0,30,2,0
211,631,0.1,P,27,1,225,3,2,0,0,0,0,0
211,1143,0.1,P,27,1,225,3,2,0,0,0,0,1
211,232,0.1,P,27,1,225,3,2,3,0,11,0,7
211,1139,0.1,P,27,1,225,3,2,1,0,11,0,1
211,1286,0.1,P,27,1,225,3,2,0,0,0,0,0
211,4934,0.1,P,27,1,225,3,2,0,0,12,0,1
211,683,0.1,P,27,1,225,3,2,6,0,23,0,0
211,1292,-0.1,N,27,1,225,3,2,2,1,0,3,0
211,7592,-1.0,N,27,1,225,3,2,4,0,0,0,1
892,8,0.3,P,1,0,2,0,3,261,272,1069,102,60
892,20,0.5,P,1,0,2,0,3,40,13,467,21,4
892,262,0.2,P,1,0,2,0,3,6,0,47,0,3
892,372,0.5,P,1,0,2,0,3,4,0,17,0,2
892,7375,-1.0,N,1,0,2,0,3,0,0,0,0,7
212,17,0.3,P,0,0,33,0,6,40,1,1051,0,13
212,20,0.4,P,0,0,33,0,6,40,13,467,21,4
212,26,0.3,P,0,0,33,0,6,196,134,1233,83,6
212,35,0.1,P,0,0,33,0,6,20,54,221,25,2
212,75,0.3,P,0,0,33,0,6,15,0,342,0,4
212,79,0.3,P,0,0,33,0,6,2,0,139,0,30
212,1722,0.3,P,0,0,33,0,6,0,0,0,0,1
212,401,0.3,P,0,0,33,0,6,2,0,11,0,6
212,315,0.3,P,0,0,33,0,6,1,0,57,0,5
212,251,0.3,P,0,0,33,0,6,1,0,17,0,7
212,1021,0.3,P,0,0,33,0,6,0,0,3,0,3
212,226,0.3,P,0,0,33,0,6,2,0,44,0,12
212,1617,0.3,P,0,0,33,0,6,0,0,0,0,1
212,581,0.3,P,0,0,33,0,6,0,0,5,0,0
212,1268,0.3,P,0,0,33,0,6,0,0,0,0,2
212,1712,0.3,P,0,0,33,0,6,0,0,0,0,1
212,667,0.2,P,0,0,33,0,6,0,0,2,0,2
272,2,0.5,P,36,13,212,27,5,162,76,2096,63,18
272,7,0.1,P,36,13,212,27,5,233,186,1214,145,34
272,9,0.3,P,36,13,212,27,5,86,39,1213,51,11
272,11,0.3,P,36,13,212,27,5,295,114,2395,90,18
272,15,0.2,P,36,13,212,27,5,227,250,943,202,29
272,20,0.3,P,36,13,212,27,5,40,13,467,21,4
272,39,0.2,P,36,13,212,27,5,15,0,326,4,11
272,45,0.3,P,36,13,212,27,5,11,4,242,14,13
272,47,0.2,P,36,13,212,27,5,19,13,508,27,0
272,65,0.3,P,36,13,212,27,5,11,2,326,6,13
272,79,0.1,P,36,13,212,27,5,2,0,139,0,30
272,106,0.1,P,36,13,212,27,5,5,0,157,1,6
272,107,0.2,P,36,13,212,27,5,13,0,122,0,4
272,129,0.2,P,36,13,212,27,5,1,0,95,0,52
272,133,0.1,P,36,13,212,27,5,20,2,273,5,2
272,142,-0.5,N,36,13,212,27,5,26,4,242,0,4
272,145,0.1,P,36,13,212,27,5,64,60,413,60,8
272,150,0.2,P,36,13,212,27,5,14,4,115,25,14
272,152,0.1,P,36,13,212,27,5,1,0,113,0,5
272,170,-0.3,N,36,13,212,27,5,5,5,23,3,10
272,177,0.1,P,36,13,212,27,5,307,71,1625,113,24
272,188,0.2,P,36,13,212,27,5,22,58,97,85,6
272,211,0.2,P,36,13,212,27,5,27,1,225,3,2
272,212,0.1,P,36,13,212,27,5,0,0,33,0,6
272,216,0.2,P,36,13,212,27,5,5,0,45,3,4
272,217,0.2,P,36,13,212,27,5,0,0,50,0,11
272,426,0.5,P,36,13,212,27,5,0,0,0,0,4
272,7603,0.3,P,36,13,212,27,5,140,1,508,0,5
272,2647,0.1,P,36,13,212,27,5,0,0,0,0,0
272,348,0.1,P,36,13,212,27,5,6,0,60,0,2
272,1003,0.1,P,36,13,212,27,5,0,0,2,0,2
272,2476,0.1,P,36,13,212,27,5,0,0,0,0,1
272,277,-0.1,N,36,13,212,27,5,4,7,96,3,6
272,7571,-1.0,N,36,13,212,27,5,0,0,12,0,0
272,7576,-1.0,N,36,13,212,27,5,0,0,0,1,1
272,798,-1.0,N,36,13,212,27,5,56,11,231,3,20
272,7566,-1.0,N,36,13,212,27,5,3,0,5,0,0
272,7593,-1.0,N,36,13,212,27,5,6,0,2,0,0
272,7577,-1.0,N,36,13,212,27,5,11,0,2,0,2
272,7534,-1.0,N,36,13,212,27,5,0,0,0,0,0
272,7557,-1.0,N,36,13,212,27,5,0,0,0,0,0
272,7572,-1.0,N,36,13,212,27,5,0,0,0,0,0
272,7596,-1.0,N,36,13,212,27,5,2,0,5,0,3
272,7564,-1.0,N,36,13,212,27,5,43,24,86,8,27
729,18,0.1,P,0,0,0,0,10,4,0,194,0,24
729,20,0.1,P,0,0,0,0,10,40,13,467,21,4
729,39,0.4,P,0,0,0,0,10,15,0,326,4,11
729,340,0.1,P,0,0,0,0,10,0,0,2,0,11
729,516,0.1,P,0,0,0,0,10,0,0,20,0,4
729,1656,0.1,P,0,0,0,0,10,0,0,0,0,2
729,2087,0.1,P,0,0,0,0,10,0,0,0,0,2
729,1711,0.1,P,0,0,0,0,10,0,0,2,0,1
729,1468,0.1,P,0,0,0,0,10,0,0,2,0,1
729,4311,-0.1,N,0,0,0,0,10,0,0,0,0,1
83,2,0.1,P,42,18,246,22,4,162,76,2096,63,18
83,7,0.1,P,42,18,246,22,4,233,186,1214,145,34
83,9,0.2,P,42,18,246,22,4,86,39,1213,51,11
83,11,0.1,P,42,18,246,22,4,295,114,2395,90,18
83,21,0.2,P,42,18,246,22,4,35,0,775,0,9
83,24,0.1,P,42,18,246,22,4,128,73,1125,54,3
83,26,0.1,P,42,18,246,22,4,196,134,1233,83,6
83,29,0.3,P,42,18,246,22,4,76,15,637,17,4
83,36,0.1,P,42,18,246,22,4,59,18,727,7,5
83,42,0.1,P,42,18,246,22,4,41,3,718,2,9
83,51,0.1,P,42,18,246,22,4,43,7,677,8,8
83,52,0.1,P,42,18,246,22,4,41,11,339,14,8
83,66,0.1,P,42,18,246,22,4,21,7,239,8,8
83,73,0.2,P,42,18,246,22,4,60,45,308,38,9
83,177,0.4,P,42,18,246,22,4,307,71,1625,113,24
83,591,0.3,P,42,18,246,22,4,2,0,4,0,6
83,394,0.3,P,42,18,246,22,4,0,0,8,0,1
83,1048,0.2,P,42,18,246,22,4,0,0,6,0,1
83,107,0.2,P,42,18,246,22,4,13,0,122,0,4
83,7552,0.2,P,42,18,246,22,4,9,0,20,0,4
83,166,0.2,P,42,18,246,22,4,39,6,270,30,9
83,133,0.2,P,42,18,246,22,4,20,2,273,5,2
83,207,0.1,P,42,18,246,22,4,10,3,137,5,0
83,333,0.1,P,42,18,246,22,4,5,0,46,6,1
83,967,0.1,P,42,18,246,22,4,3,0,0,0,6
83,92,0.1,P,42,18,246,22,4,19,0,287,0,9
83,279,0.1,P,42,18,246,22,4,5,1,134,2,4
83,482,0.1,P,42,18,246,22,4,2,0,29,0,2
83,253,0.1,P,42,18,246,22,4,2,0,41,0,5
83,277,0.1,P,42,18,246,22,4,4,7,96,3,6
83,2960,0.1,P,42,18,246,22,4,0,0,0,0,1
83,390,0.1,P,42,18,246,22,4,0,0,7,0,3
83,171,0.1,P,42,18,246,22,4,2,0,11,0,4
83,1760,0.1,P,42,18,246,22,4,3,1,32,1,1
83,7566,0.1,P,42,18,246,22,4,3,0,5,0,0
83,7499,0.1,P,42,18,246,22,4,1,0,1,0,2
83,255,0.1,P,42,18,246,22,4,9,0,137,0,6
83,487,-0.3,N,42,18,246,22,4,17,0,105,0,1
83,7600,-0.8,N,42,18,246,22,4,22,0,19,0,1
83,7604,-1.0,N,42,18,246,22,4,62,38,107,77,2
83,7595,-1.0,N,42,18,246,22,4,81,44,172,22,15
83,7603,-1.0,N,42,18,246,22,4,140,1,508,0,5
807,4,0.1,P,1,0,29,0,1,47,20,1163,11,42
807,8,0.2,P,1,0,29,0,1,261,272,1069,102,60
807,17,0.3,P,1,0,29,0,1,40,1,1051,0,13
807,20,0.5,P,1,0,29,0,1,40,13,467,21,4
807,21,0.1,P,1,0,29,0,1,35,0,775,0,9
807,52,0.2,P,1,0,29,0,1,41,11,339,14,8
807,97,0.1,P,1,0,29,0,1,7,0,232,0,7
807,145,0.1,P,1,0,29,0,1,64,60,413,60,8
807,205,0.1,P,1,0,29,0,1,8,0,143,0,4
807,7553,0.1,P,1,0,29,0,1,1,1,7,2,4
1771,20,0.2,P,0,0,1,0,0,40,13,467,21,4
45,2,0.3,P,11,4,242,14,13,162,76,2096,63,18
45,4,0.3,P,11,4,242,14,13,47,20,1163,11,42
45,9,0.2,P,11,4,242,14,13,86,39,1213,51,11
45,11,0.2,P,11,4,242,14,13,295,114,2395,90,18
45,16,0.1,P,11,4,242,14,13,20,1,415,4,31
45,21,0.2,P,11,4,242,14,13,35,0,775,0,9
45,26,0.1,P,11,4,242,14,13,196,134,1233,83,6
45,31,0.3,P,11,4,242,14,13,74,37,482,23,5
45,39,0.1,P,11,4,242,14,13,15,0,326,4,11
45,40,0.1,P,11,4,242,14,13,15,0,489,0,20
45,42,0.1,P,11,4,242,14,13,41,3,718,2,9
45,44,1.0,P,11,4,242,14,13,1,0,200,0,8
45,132,1.0,P,11,4,242,14,13,1,0,61,0,9
45,183,1.0,P,11,4,242,14,13,5,1,18,1,7
45,1076,0.3,P,11,4,242,14,13,0,0,1,0,1
45,272,0.3,P,11,4,242,14,13,36,13,212,27,5
45,389,0.2,P,11,4,242,14,13,0,0,39,0,6
45,570,0.2,P,11,4,242,14,13,0,0,7,0,3
45,404,0.2,P,11,4,242,14,13,0,0,14,0,10
45,225,0.2,P,11,4,242,14,13,3,0,16,0,10
45,1175,0.1,P,11,4,242,14,13,0,0,3,0,1
45,288,0.1,P,11,4,242,14,13,16,0,194,0,2
45,431,0.1,P,11,4,242,14,13,1,0,16,0,8
45,199,0.1,P,11,4,242,14,13,5,0,77,0,9
45,51,0.1,P,11,4,242,14,13,43,7,677,8,8
45,284,0.1,P,11,4,242,14,13,4,0,57,0,5
45,865,0.1,P,11,4,242,14,13,0,0,3,0,4
45,988,0.1,P,11,4,242,14,13,0,0,5,0,4
45,1673,0.1,P,11,4,242,14,13,0,0,0,0,2
45,920,0.1,P,11,4,242,14,13,0,0,1,0,6
45,326,0.1,P,11,4,242,14,13,0,0,24,0,5
45,382,0.1,P,11,4,242,14,13,2,1,22,2,4
45,202,0.1,P,11,4,242,14,13,0,0,24,0,11
45,2541,0.1,P,11,4,242,14,13,0,0,0,0,1
45,1106,0.1,P,11,4,242,14,13,0,0,4,0,3
45,1107,0.1,P,11,4,242,14,13,0,0,3,0,0
45,366,0.1,P,11,4,242,14,13,0,0,8,0,5
45,719,0.1,P,11,4,242,14,13,0,0,2,0,2
45,1424,0.1,P,11,4,242,14,13,0,0,0,0,3
45,234,0.1,P,11,4,242,14,13,2,0,27,0,2
45,850,0.1,P,11,4,242,14,13,0,0,10,0,4
45,1634,0.1,P,11,4,242,14,13,0,0,0,0,0
45,175,0.1,P,11,4,242,14,13,2,0,87,0,5
45,2502,0.1,P,11,4,242,14,13,0,0,0,0,1
45,716,0.1,P,11,4,242,14,13,0,0,7,0,11
45,1623,0.1,P,11,4,242,14,13,0,0,0,0,2
45,1943,0.1,P,11,4,242,14,13,0,0,0,0,0
45,569,0.1,P,11,4,242,14,13,0,0,0,0,5
45,537,0.1,P,11,4,242,14,13,0,0,9,0,3
45,1947,0.1,P,11,4,242,14,13,0,0,0,0,2
45,1083,0.1,P,11,4,242,14,13,0,0,8,0,2
45,89,0.1,P,11,4,242,14,13,5,4,134,4,12
45,149,0.1,P,11,4,242,14,13,1,0,43,0,13
45,563,0.1,P,11,4,242,14,13,0,0,5,0,6
45,533,0.1,P,11,4,242,14,13,0,0,0,0,3
45,1933,0.1,P,11,4,242,14,13,0,0,0,0,0
45,1404,0.1,P,11,4,242,14,13,0,0,0,0,4
45,564,0.1,P,11,4,242,14,13,1,0,7,0,5
45,1928,0.1,P,11,4,242,14,13,0,0,0,0,2
45,993,0.1,P,11,4,242,14,13,0,0,2,0,2
45,224,0.1,P,11,4,242,14,13,0,0,17,0,12
45,353,0.1,P,11,4,242,14,13,0,0,37,0,6
45,466,0.1,P,11,4,242,14,13,0,0,24,0,1
45,531,0.1,P,11,4,242,14,13,0,0,20,0,3
45,768,0.1,P,11,4,242,14,13,0,0,33,0,1
45,251,0.1,P,11,4,242,14,13,1,0,17,0,7
45,917,0.1,P,11,4,242,14,13,0,0,12,0,1
45,681,-0.1,N,11,4,242,14,13,11,9,34,2,2
45,7395,-1.0,N,11,4,242,14,13,0,0,0,0,0
45,7520,-1.0,N,11,4,242,14,13,0,0,9,0,1
45,7571,-1.0,N,11,4,242,14,13,0,0,12,0,0
45,7576,-1.0,N,11,4,242,14,13,0,0,0,1,1
45,7564,-1.0,N,11,4,242,14,13,43,24,86,8,27
45,7589,-1.0,N,11,4,242,14,13,5,0,6,0,0
108,2,0.8,P,6,0,80,0,10,162,76,2096,63,18
108,9,0.2,P,6,0,80,0,10,86,39,1213,51,11
108,20,0.2,P,6,0,80,0,10,40,13,467,21,4
108,22,0.3,P,6,0,80,0,10,105,28,1343,58,18
108,31,0.1,P,6,0,80,0,10,74,37,482,23,5
108,70,0.1,P,6,0,80,0,10,59,37,455,31,0
108,78,0.1,P,6,0,80,0,10,13,1,145,0,16
108,95,0.3,P,6,0,80,0,10,177,141,946,133,12
108,1292,0.7,P,6,0,80,0,10,2,1,0,3,0
108,1743,0.3,P,6,0,80,0,10,1,1,0,0,0
108,483,0.2,P,6,0,80,0,10,3,0,3,0,2
108,188,0.2,P,6,0,80,0,10,22,58,97,85,6
108,145,0.2,P,6,0,80,0,10,64,60,413,60,8
108,798,0.2,P,6,0,80,0,10,56,11,231,3,20
108,382,0.2,P,6,0,80,0,10,2,1,22,2,4
108,1099,0.2,P,6,0,80,0,10,0,0,7,0,0
108,2663,0.1,P,6,0,80,0,10,0,0,0,0,1
108,130,0.1,P,6,0,80,0,10,4,0,80,4,13
108,1363,0.1,P,6,0,80,0,10,0,0,3,0,1
108,645,0.1,P,6,0,80,0,10,3,0,22,0,7
108,2176,0.1,P,6,0,80,0,10,0,0,0,0,3
108,2175,0.1,P,6,0,80,0,10,0,0,2,0,0
108,1744,0.1,P,6,0,80,0,10,0,0,0,0,0
108,2842,0.1,P,6,0,80,0,10,0,0,0,0,1
108,546,0.1,P,6,0,80,0,10,0,0,2,0,3
108,1683,0.1,P,6,0,80,0,10,0,0,0,1,4
108,300,0.1,P,6,0,80,0,10,0,0,9,1,6
108,1456,0.1,P,6,0,80,0,10,0,0,4,1,3
108,2005,0.1,P,6,0,80,0,10,0,0,0,0,2
108,2610,0.1,P,6,0,80,0,10,0,0,0,0,1
108,1951,0.1,P,6,0,80,0,10,0,0,0,0,2
108,355,0.1,P,6,0,80,0,10,0,0,16,0,3
108,1601,0.1,P,6,0,80,0,10,0,0,1,0,2
108,109,0.1,P,6,0,80,0,10,0,0,122,0,10
131,4,0.8,P,3,0,108,0,9,47,20,1163,11,42
131,11,0.1,P,3,0,108,0,9,295,114,2395,90,18
131,20,0.2,P,3,0,108,0,9,40,13,467,21,4
131,22,0.2,P,3,0,108,0,9,105,28,1343,58,18
131,31,0.2,P,3,0,108,0,9,74,37,482,23,5
131,34,0.1,P,3,0,108,0,9,23,0,647,5,5
131,44,0.1,P,3,0,108,0,9,1,0,200,0,8
131,48,0.7,P,3,0,108,0,9,7,0,186,3,16
131,74,0.2,P,3,0,108,0,9,0,0,33,0,5
131,77,0.1,P,3,0,108,0,9,5,0,303,0,4
131,90,0.1,P,3,0,108,0,9,36,0,368,0,5
131,106,0.1,P,3,0,108,0,9,5,0,157,1,6
131,110,0.2,P,3,0,108,0,9,4,0,116,0,8
131,125,0.2,P,3,0,108,0,9,45,42,444,13,11
131,791,1.0,P,3,0,108,0,9,0,0,0,7,1
131,669,0.4,P,3,0,108,0,9,0,0,0,0,8
131,148,0.3,P,3,0,108,0,9,5,1,105,2,3
131,680,0.2,P,3,0,108,0,9,5,0,15,0,5
131,938,0.2,P,3,0,108,0,9,0,0,4,0,2
131,863,0.2,P,3,0,108,0,9,0,0,10,0,9
131,654,0.2,P,3,0,108,0,9,0,0,10,0,4
131,154,0.2,P,3,0,108,0,9,25,0,398,9,4
131,145,0.2,P,3,0,108,0,9,64,60,413,60,8
131,561,0.2,P,3,0,108,0,9,0,0,21,0,2
131,290,0.1,P,3,0,108,0,9,1,0,124,0,1
131,3212,0.1,P,3,0,108,0,9,0,0,0,0,1
131,1404,0.1,P,3,0,108,0,9,0,0,0,0,4
131,380,0.1,P,3,0,108,0,9,0,0,9,0,5
131,721,0.1,P,3,0,108,0,9,0,0,2,0,4
131,140,0.1,P,3,0,108,0,9,2,0,134,0,11
131,1453,0.1,P,3,0,108,0,9,0,0,0,0,4
131,1241,0.1,P,3,0,108,0,9,0,0,2,0,5
131,169,0.1,P,3,0,108,0,9,0,0,23,0,10
131,353,0.1,P,3,0,108,0,9,0,0,37,0,6
131,607,0.1,P,3,0,108,0,9,0,0,2,0,3
131,531,0.1,P,3,0,108,0,9,0,0,20,0,3
870,11,0.1,P,0,0,3,0,3,295,114,2395,90,18
870,20,1.0,P,0,0,3,0,3,40,13,467,21,4
870,40,0.1,P,0,0,3,0,3,15,0,489,0,20
870,137,1.0,P,0,0,3,0,3,5,0,97,0,8
870,210,0.2,P,0,0,3,0,3,0,0,10,0,5
870,2111,0.1,P,0,0,3,0,3,0,0,0,0,2
1269,20,0.1,P,0,0,0,0,5,40,13,467,21,4
1269,42,0.1,P,0,0,0,0,5,41,3,718,2,9
1269,622,0.1,P,0,0,0,0,5,0,0,2,0,9
1269,2085,0.2,P,0,0,0,0,5,0,0,0,0,1
1269,2674,0.1,P,0,0,0,0,5,0,0,0,0,1
198,5,0.1,P,6,0,65,4,3,132,106,1188,72,23
198,6,0.4,P,6,0,65,4,3,109,47,1003,46,26
198,11,0.1,P,6,0,65,4,3,295,114,2395,90,18
198,20,0.1,P,6,0,65,4,3,40,13,467,21,4
198,30,0.1,P,6,0,65,4,3,143,86,880,96,12
198,40,0.2,P,6,0,65,4,3,15,0,489,0,20
198,69,0.2,P,6,0,65,4,3,20,10,190,10,23
198,75,0.1,P,6,0,65,4,3,15,0,342,0,4
198,122,0.1,P,6,0,65,4,3,25,3,190,6,2
198,138,0.3,P,6,0,65,4,3,0,0,4,0,3
198,144,0.3,P,6,0,65,4,3,0,0,27,0,8
198,156,0.1,P,6,0,65,4,3,14,0,246,6,9
198,177,0.1,P,6,0,65,4,3,307,71,1625,113,24
198,185,0.3,P,6,0,65,4,3,52,12,169,1,1
198,197,0.2,P,6,0,65,4,3,20,0,218,0,3
198,390,0.6,P,6,0,65,4,3,0,0,7,0,3
198,235,0.5,P,6,0,65,4,3,0,0,12,0,3
198,865,0.4,P,6,0,65,4,3,0,0,3,0,4
198,277,0.2,P,6,0,65,4,3,4,7,96,3,6
198,2187,0.2,P,6,0,65,4,3,0,0,0,0,1
198,7604,-1.0,N,6,0,65,4,3,62,38,107,77,2
198,7527,-1.0,N,6,0,65,4,3,0,0,0,0,1
1145,11,0.1,P,0,0,13,0,0,295,114,2395,90,18
1145,20,0.1,P,0,0,13,0,0,40,13,467,21,4
1145,39,0.2,P,0,0,13,0,0,15,0,326,4,11
1145,51,0.1,P,0,0,13,0,0,43,7,677,8,8
1145,52,0.1,P,0,0,13,0,0,41,11,339,14,8
1127,2,0.1,P,0,0,8,0,0,162,76,2096,63,18
1127,12,0.1,P,0,0,8,0,0,32,5,962,0,20
1127,20,0.1,P,0,0,8,0,0,40,13,467,21,4
1127,27,0.1,P,0,0,8,0,0,20,0,538,0,1
1127,74,0.1,P,0,0,8,0,0,0,0,33,0,5
1127,113,0.1,P,0,0,8,0,0,50,3,176,4,3
7565,7,0.1,P,70,58,144,49,3,233,186,1214,145,34
7565,8,0.1,P,70,58,144,49,3,261,272,1069,102,60
7565,9,-1.0,N,70,58,144,49,3,86,39,1213,51,11
7565,13,-1.0,N,70,58,144,49,3,48,29,313,21,50
7565,14,0.2,P,70,58,144,49,3,31,17,480,2,22
7565,18,0.6,P,70,58,144,49,3,4,0,194,0,24
7565,22,0.3,P,70,58,144,49,3,105,28,1343,58,18
7565,25,0.1,P,70,58,144,49,3,94,29,765,17,14
7565,26,0.2,P,70,58,144,49,3,196,134,1233,83,6
7565,41,-1.0,N,70,58,144,49,3,0,0,0,0,0
7565,51,0.1,P,70,58,144,49,3,43,7,677,8,8
7565,52,0.5,P,70,58,144,49,3,41,11,339,14,8
7565,62,0.3,P,70,58,144,49,3,17,0,332,3,2
7565,70,0.1,P,70,58,144,49,3,59,37,455,31,0
7565,98,0.1,P,70,58,144,49,3,4,0,303,0,3
7565,103,0.2,P,70,58,144,49,3,39,0,293,0,3
7565,107,0.5,P,70,58,144,49,3,13,0,122,0,4
7565,122,0.3,P,70,58,144,49,3,25,3,190,6,2
7565,140,0.2,P,70,58,144,49,3,2,0,134,0,11
7565,145,-1.0,N,70,58,144,49,3,64,60,413,60,8
7565,159,-1.0,N,70,58,144,49,3,19,10,258,12,3
7565,166,-1.0,N,70,58,144,49,3,39,6,270,30,9
7565,177,-1.0,N,70,58,144,49,3,307,71,1625,113,24
7565,204,0.2,P,70,58,144,49,3,16,0,34,0,2
7565,232,0.3,P,70,58,144,49,3,3,0,11,0,7
7565,346,0.2,P,70,58,144,49,3,5,0,76,0,2
7565,393,0.5,P,70,58,144,49,3,7,0,20,0,5
7565,452,0.2,P,70,58,144,49,3,8,0,32,0,5
7565,591,0.2,P,70,58,144,49,3,2,0,4,0,6
7565,683,0.1,P,70,58,144,49,3,6,0,23,0,0
7565,687,0.2,P,70,58,144,49,3,5,0,30,2,0
7565,944,0.3,P,70,58,144,49,3,0,0,4,0,0
7565,961,0.1,P,70,58,144,49,3,0,0,17,0,0
7565,1023,0.3,P,70,58,144,49,3,3,0,3,0,0
7565,1775,0.2,P,70,58,144,49,3,0,0,0,0,2
7565,2132,0.1,P,70,58,144,49,3,0,0,0,0,1
7565,2205,0.2,P,70,58,144,49,3,0,0,0,0,1
7565,5342,-1.0,N,70,58,144,49,3,33,22,129,66,17
7565,5533,1.0,P,70,58,144,49,3,0,0,13,12,1
7565,7504,-0.3,N,70,58,144,49,3,1,0,0,0,2
7565,7517,0.9,P,70,58,144,49,3,15,8,25,16,0
7565,7536,1.0,P,70,58,144,49,3,8,5,27,14,0
7565,7553,-1.0,N,70,58,144,49,3,1,1,7,2,4
7577,2,0.2,P,11,0,2,0,2,162,76,2096,63,18
7577,135,0.5,P,11,0,2,0,2,8,1,137,1,7
7577,193,0.2,P,11,0,2,0,2,5,1,61,0,6
7577,197,0.2,P,11,0,2,0,2,20,0,218,0,3
7577,347,0.2,P,11,0,2,0,2,12,0,51,0,4
7577,687,0.1,P,11,0,2,0,2,5,0,30,2,0
7577,1030,0.2,P,11,0,2,0,2,3,0,2,0,1
7577,2174,0.1,P,11,0,2,0,2,0,0,0,0,2
7547,20,0.2,P,2,0,0,0,0,40,13,467,21,4
7547,544,0.2,P,2,0,0,0,0,1,0,19,1,3
793,38,0.1,P,0,0,4,0,2,6,1,377,2,19
793,57,0.3,P,0,0,4,0,2,6,0,117,0,23
793,630,0.2,P,0,0,4,0,2,0,0,6,0,2
793,1315,0.3,P,0,0,4,0,2,0,0,0,0,2
793,2836,0.1,P,0,0,4,0,2,0,0,0,0,1
49,3,0.2,P,36,14,468,21,5,136,18,1950,22,46
49,5,0.6,P,36,14,468,21,5,132,106,1188,72,23
49,6,0.5,P,36,14,468,21,5,109,47,1003,46,26
